product_index,product_id,encrypted_product_id,model,title,status,display,image_position,url,width,height,occupancy_width,occupancy_height,occupancy_box_area,occupancy_ink,risk,reference_distance,visual_flags,cache
135,10000047220568,AAEfjmk4AOWGexecDTURxSC7,BQ049 / A230,Wholesale Model A230 Knit Lace-Up Breathable Walking Shoes Lightweight Plastic Outsole Casual Sneakers for Men and Women,approved,Y,4,https://sc04.alicdn.com/kf/S302fac57227447b1a1c3671c9c4b08fea.jpg,320,320,0.835,0.8375,0.6993,0.6973,,,EDGE_GRAPHIC_OR_DARK_BACKGROUND,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\8d3e7954dbe291dfd801bc922d74cc206fe4fe54.jpg
135,10000047220568,AAEfjmk4AOWGexecDTURxSC7,BQ049 / A230,Wholesale Model A230 Knit Lace-Up Breathable Walking Shoes Lightweight Plastic Outsole Casual Sneakers for Men and Women,approved,Y,5,https://sc04.alicdn.com/kf/Sda8eaf90745f4c54a821b527944552b9S.jpg,320,320,0.9,0.9175,0.8257,0.3548,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\d9fbfd4f880b0dfb97ea98f5a010daea598c449b.jpg
135,10000047220568,AAEfjmk4AOWGexecDTURxSC7,BQ049 / A230,Wholesale Model A230 Knit Lace-Up Breathable Walking Shoes Lightweight Plastic Outsole Casual Sneakers for Men and Women,approved,Y,6,https://sc04.alicdn.com/kf/S9eb99fc163b24725ba4c7cc8ebed6c18Z.jpg,320,320,0.8325,0.855,0.7118,0.7067,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\cc7f8a80e662dd7b8d2d50ae75457c9c5f90d2b3.jpg
136,1601815020244,AAEkjmk4AOWGex-cDVmzG4U3,BQ005 / A503,Wholesale Spring Autumn Hollow Knit Lace-Up Walking Mesh Lining Breathable Lightweight Casual Sneakers A503 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/He5e0ada80f534c2ba5be895ea3c33414A.jpg,320,320,0.8025,0.445,0.3571,0.2431,P0_LOW_HERO_OCCUPANCY,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\6cc173582778e9a30242f04d62f18f961ac6e992.jpg
136,1601815020244,AAEkjmk4AOWGex-cDVmzG4U3,BQ005 / A503,Wholesale Spring Autumn Hollow Knit Lace-Up Walking Mesh Lining Breathable Lightweight Casual Sneakers A503 OEM ODM,approved,Y,2,https://sc04.alicdn.com/kf/H08d6f5fbf1444896b03b2b592c32bcc2E.jpg,320,320,0.9,0.595,0.5355,0.2804,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\6e8d30d1dc51875cb5bd341d10c673dbd259a523.jpg
136,1601815020244,AAEkjmk4AOWGex-cDVmzG4U3,BQ005 / A503,Wholesale Spring Autumn Hollow Knit Lace-Up Walking Mesh Lining Breathable Lightweight Casual Sneakers A503 OEM ODM,approved,Y,3,https://sc04.alicdn.com/kf/Hbed74432bea440668a46e1eea7de1bfae.jpg,320,320,0.8725,0.92,0.8027,0.2185,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\7c4f721abcb2dcc45f20923ae8c8d102c89cbc10.jpg
136,1601815020244,AAEkjmk4AOWGex-cDVmzG4U3,BQ005 / A503,Wholesale Spring Autumn Hollow Knit Lace-Up Walking Mesh Lining Breathable Lightweight Casual Sneakers A503 OEM ODM,approved,Y,4,https://sc04.alicdn.com/kf/H530ebee5590e44fd8aa148698404ab96n.jpg,320,320,0.7325,0.675,0.4944,0.3419,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\1e945113661acbd4eee24993a1d940e9e9a19eea.jpg
136,1601815020244,AAEkjmk4AOWGex-cDVmzG4U3,BQ005 / A503,Wholesale Spring Autumn Hollow Knit Lace-Up Walking Mesh Lining Breathable Lightweight Casual Sneakers A503 OEM ODM,approved,Y,5,https://sc04.alicdn.com/kf/H1e0c4ece608c4d0595a41900e912ca2c1.jpg,320,320,0.7675,0.4375,0.3358,0.2152,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\aabbd8745109c0c9b19002a8714d5fa350368c22.jpg
136,1601815020244,AAEkjmk4AOWGex-cDVmzG4U3,BQ005 / A503,Wholesale Spring Autumn Hollow Knit Lace-Up Walking Mesh Lining Breathable Lightweight Casual Sneakers A503 OEM ODM,approved,Y,6,https://sc04.alicdn.com/kf/Hc97642ba960043bc8870987fb9ebc480O.jpg,320,320,0.86,0.34,0.2924,0.1986,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\325eb4f081b0da8c715b0ee5affb278b42d2b59a.jpg
137,10000047187673,AAEejmk4AOWGexecDTURxKE6,BQ046 / A155,Wholesale Model A155 High Top Knit Slip-On Sock Sneakers Breathable Light Weight Plastic Outsole for Men and Women EU 35-45,approved,Y,1,https://sc04.alicdn.com/kf/S0563778f83aa4e219e04f2b885d808f99.jpg,320,320,0.955,0.7525,0.7186,0.7053,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\c4f4ccb36d9f0aa216e78fe6c12ed5fa3c426515.jpg
137,10000047187673,AAEejmk4AOWGexecDTURxKE6,BQ046 / A155,Wholesale Model A155 High Top Knit Slip-On Sock Sneakers Breathable Light Weight Plastic Outsole for Men and Women EU 35-45,approved,Y,2,https://sc04.alicdn.com/kf/S5516dcef628a484b93a63ff5899fe9dcB.jpg,320,320,0.955,0.705,0.6733,0.6402,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\f0708481ccdf775ecf129fe89469b3dc2698def4.jpg
137,10000047187673,AAEejmk4AOWGexecDTURxKE6,BQ046 / A155,Wholesale Model A155 High Top Knit Slip-On Sock Sneakers Breathable Light Weight Plastic Outsole for Men and Women EU 35-45,approved,Y,3,https://sc04.alicdn.com/kf/Sbc8a094bd5084b48be95aeb5008ad858g.jpg,320,320,0.9325,0.775,0.7227,0.6942,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\637eafa00701558bad62e84de4218eb01878d9af.jpg
137,10000047187673,AAEejmk4AOWGexecDTURxKE6,BQ046 / A155,Wholesale Model A155 High Top Knit Slip-On Sock Sneakers Breathable Light Weight Plastic Outsole for Men and Women EU 35-45,approved,Y,4,https://sc04.alicdn.com/kf/S23d2454df9bf4a53bb3c7c0ce6f6bee1l.png,320,320,0.9175,0.805,0.7386,0.5593,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\2e3a6ea6cf0435bf8a18fd29e9b1a6573cada86d.jpg
137,10000047187673,AAEejmk4AOWGexecDTURxKE6,BQ046 / A155,Wholesale Model A155 High Top Knit Slip-On Sock Sneakers Breathable Light Weight Plastic Outsole for Men and Women EU 35-45,approved,Y,5,https://sc04.alicdn.com/kf/S683b4da2801d46ac8fe57cab2ba1e33bu.jpg,320,320,0.9,0.9175,0.8257,0.1978,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\4215721d216e3a9fa09181557ff51f94de05a5b0.jpg
137,10000047187673,AAEejmk4AOWGexecDTURxKE6,BQ046 / A155,Wholesale Model A155 High Top Knit Slip-On Sock Sneakers Breathable Light Weight Plastic Outsole for Men and Women EU 35-45,approved,Y,6,https://sc04.alicdn.com/kf/Sef41be8b116548168204147c58f6ebb4Z.png,,,,,,,DOWNLOAD_ERROR:URLError,,LOW_OCCUPANCY,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\89f280f0a54a16bcab0721fcfd106baac20269cb.jpg
138,10000044041031,AAHbjmk4AOWGexecDTURlKSk,BQ024 / A830,Wholesale Light Weight Anti-Slip Knit Textile Slip-On Walking Shoes A830 Mesh Lining Spring/Autumn Casual Shoes EU 37-45 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/S6b34d10e5b974ee2a757bd22e71ed789X.jpg,320,320,0.7425,0.475,0.3527,0.1967,P0_LOW_HERO_OCCUPANCY,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\c5fc945b280a69b259bbb5274f98f6ae608f8641.jpg
138,10000044041031,AAHbjmk4AOWGexecDTURlKSk,BQ024 / A830,Wholesale Light Weight Anti-Slip Knit Textile Slip-On Walking Shoes A830 Mesh Lining Spring/Autumn Casual Shoes EU 37-45 OEM ODM,approved,Y,2,https://sc04.alicdn.com/kf/Sd138dc260d0b421289722c759cdfc82dn.jpg,320,320,0.855,0.8425,0.7203,0.3239,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\38799ad6a2511eab6aec3fb706581c73158b9d72.jpg
138,10000044041031,AAHbjmk4AOWGexecDTURlKSk,BQ024 / A830,Wholesale Light Weight Anti-Slip Knit Textile Slip-On Walking Shoes A830 Mesh Lining Spring/Autumn Casual Shoes EU 37-45 OEM ODM,approved,Y,3,https://sc04.alicdn.com/kf/S5844625cb02c465da6fa9a47641d8df4C.jpg,320,320,0.7025,0.8425,0.5919,0.135,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\f41422869f06138280216e2b4083e05fa59d39e6.jpg
138,10000044041031,AAHbjmk4AOWGexecDTURlKSk,BQ024 / A830,Wholesale Light Weight Anti-Slip Knit Textile Slip-On Walking Shoes A830 Mesh Lining Spring/Autumn Casual Shoes EU 37-45 OEM ODM,approved,Y,4,https://sc04.alicdn.com/kf/S61343134781848aca129894a2b634cb19.jpg,320,320,0.855,0.8425,0.7203,0.2376,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\866be9f730ac3340b54db5fcdc275c154018cf81.jpg
138,10000044041031,AAHbjmk4AOWGexecDTURlKSk,BQ024 / A830,Wholesale Light Weight Anti-Slip Knit Textile Slip-On Walking Shoes A830 Mesh Lining Spring/Autumn Casual Shoes EU 37-45 OEM ODM,approved,Y,5,https://sc04.alicdn.com/kf/S5d6ce3bfc8244e4fa2bf2ccba914caf27.jpg,320,320,0.7425,0.8425,0.6256,0.0725,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\e229b2d66b43d5370b956b05a8ffd73c3f87bac2.jpg
138,10000044041031,AAHbjmk4AOWGexecDTURlKSk,BQ024 / A830,Wholesale Light Weight Anti-Slip Knit Textile Slip-On Walking Shoes A830 Mesh Lining Spring/Autumn Casual Shoes EU 37-45 OEM ODM,approved,Y,6,https://sc04.alicdn.com/kf/S74d2afa1d25b4be1a9f1dd55e4b0d9e6c.jpg,320,320,0.695,0.8425,0.5855,0.1448,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\553cfcc98c1c6f964cba91b0df38918c811cff1f.jpg
139,10000047392343,AAG3jmk4AOWGexecDTURw8G0,BQ059 / A1888,Wholesale Model A1888 High Top Knit Sock Sneakers Slip-On Cushion Sole Casual Walking Shoes EU 35-45,approved,Y,1,https://sc04.alicdn.com/kf/Sd20be6997a5e483f818ce3fdab5c24ef1.jpg,320,320,0.955,0.955,0.912,0.8114,,,EDGE_GRAPHIC_OR_DARK_BACKGROUND,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\c99ef6d2acf5b49abed387693a918b762db19305.jpg
139,10000047392343,AAG3jmk4AOWGexecDTURw8G0,BQ059 / A1888,Wholesale Model A1888 High Top Knit Sock Sneakers Slip-On Cushion Sole Casual Walking Shoes EU 35-45,approved,Y,2,https://sc04.alicdn.com/kf/S8d864c53ae8c4f939147b43fdfa4c929L.jpg,320,320,0.955,0.955,0.912,0.904,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\9f44aa7b7675dc36e5f2b340fc3f0df24a4d3e06.jpg
139,10000047392343,AAG3jmk4AOWGexecDTURw8G0,BQ059 / A1888,Wholesale Model A1888 High Top Knit Sock Sneakers Slip-On Cushion Sole Casual Walking Shoes EU 35-45,approved,Y,3,https://sc04.alicdn.com/kf/S9fd86c394f8c40e6951673364f2fdeea6.jpg,320,320,0.955,0.955,0.912,0.9084,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\ec9157506597c46598d6a398c18d869d1144254b.jpg
139,10000047392343,AAG3jmk4AOWGexecDTURw8G0,BQ059 / A1888,Wholesale Model A1888 High Top Knit Sock Sneakers Slip-On Cushion Sole Casual Walking Shoes EU 35-45,approved,Y,4,https://sc04.alicdn.com/kf/Sa86992b4bd7d413ebab183261f1db9bdY.jpg,320,320,0.955,0.9525,0.9096,0.7822,,,EDGE_GRAPHIC_OR_DARK_BACKGROUND,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\fc71609fc87ff0ca89f7e6a7ceec1064c1e1c3d8.jpg
139,10000047392343,AAG3jmk4AOWGexecDTURw8G0,BQ059 / A1888,Wholesale Model A1888 High Top Knit Sock Sneakers Slip-On Cushion Sole Casual Walking Shoes EU 35-45,approved,Y,5,https://sc04.alicdn.com/kf/S8e5fe7db08d64980835fb720c3e775e3Q.jpg,320,320,0.595,0.9175,0.5459,0.1611,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\7527082ac6b2e5404add21ac997f42c273ad3e71.jpg
139,10000047392343,AAG3jmk4AOWGexecDTURw8G0,BQ059 / A1888,Wholesale Model A1888 High Top Knit Sock Sneakers Slip-On Cushion Sole Casual Walking Shoes EU 35-45,approved,Y,6,https://sc04.alicdn.com/kf/S69a21aa580004000a5c56217b5a5c111o.jpg,320,320,0.955,0.955,0.912,0.7912,,,EDGE_GRAPHIC_OR_DARK_BACKGROUND,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\b43990a2f96fd7e436398e47723470eecc3cdb85.jpg
140,10000047208726,AAE2jmk4AOWGexecDTURxP71,BQ047 / A189,Wholesale Model A189 Men's High Top Knit Slip-On Shoes Breathable Light Weight Plastic EVA Blend Sole Casual Sock Sneakers,approved,Y,1,https://sc04.alicdn.com/kf/S6148477e712d4959a895b241d5fee8eck.jpg,320,320,0.8475,0.6525,0.553,0.4464,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\c6b822c8befbde906551713bce224c245caa0149.jpg
140,10000047208726,AAE2jmk4AOWGexecDTURxP71,BQ047 / A189,Wholesale Model A189 Men's High Top Knit Slip-On Shoes Breathable Light Weight Plastic EVA Blend Sole Casual Sock Sneakers,approved,Y,2,https://sc04.alicdn.com/kf/Sbc50f3cd06064cc58674c891fa6fc40ff.jpg,320,320,0.955,0.73,0.6972,0.6619,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\5b76b40c5abeb1fe5c078b8e68467c53a5173d06.jpg
140,10000047208726,AAE2jmk4AOWGexecDTURxP71,BQ047 / A189,Wholesale Model A189 Men's High Top Knit Slip-On Shoes Breathable Light Weight Plastic EVA Blend Sole Casual Sock Sneakers,approved,Y,3,https://sc04.alicdn.com/kf/Se4cd8fb7a8924678bc60f6c2039ae7d9x.jpg,320,320,0.955,0.7675,0.733,0.6593,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\56600aba56857da1d03a1ea4d02ca118ebe663cd.jpg
140,10000047208726,AAE2jmk4AOWGexecDTURxP71,BQ047 / A189,Wholesale Model A189 Men's High Top Knit Slip-On Shoes Breathable Light Weight Plastic EVA Blend Sole Casual Sock Sneakers,approved,Y,4,https://sc04.alicdn.com/kf/Sc76264f7cab74fe9bf5b8916d4072c63r.jpg,320,320,0.9525,0.8525,0.812,0.7894,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\d9e1412695514f9d5a2560ca9e26515dfa8bd5e0.jpg
140,10000047208726,AAE2jmk4AOWGexecDTURxP71,BQ047 / A189,Wholesale Model A189 Men's High Top Knit Slip-On Shoes Breathable Light Weight Plastic EVA Blend Sole Casual Sock Sneakers,approved,Y,5,https://sc04.alicdn.com/kf/S9fd0cd611c7840e795e1e0544944e820g.jpg,320,320,0.595,0.9175,0.5459,0.1062,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\954222d74f256b4b367131baca0f5d018e0c0e2e.jpg
140,10000047208726,AAE2jmk4AOWGexecDTURxP71,BQ047 / A189,Wholesale Model A189 Men's High Top Knit Slip-On Shoes Breathable Light Weight Plastic EVA Blend Sole Casual Sock Sneakers,approved,Y,6,https://sc04.alicdn.com/kf/S3c33bf14ae2e4fb0a7d04d07d68d8508S.jpg,320,320,0.955,0.7175,0.6852,0.6175,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\c35caaf4cc4736415c68c30dc9b2210c245209a6.jpg
141,10000047396313,AAFOjmk4AOWGexecDTURw9I6,BQ060 / A350,Wholesale Model A350 Knit Lace-Up Casual Walking Shoes Lightweight Rubber-Plastic Sole Sneakers EU 35-45,approved,Y,1,https://sc04.alicdn.com/kf/Sed15c41bf71d44179086d619e68d452dS.jpg,320,320,0.905,0.7,0.6335,0.6334,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\b9103f0aa668fcba9953cf16a5c9b69064588ccb.jpg
141,10000047396313,AAFOjmk4AOWGexecDTURw9I6,BQ060 / A350,Wholesale Model A350 Knit Lace-Up Casual Walking Shoes Lightweight Rubber-Plastic Sole Sneakers EU 35-45,approved,Y,2,https://sc04.alicdn.com/kf/Sdf7988cb5243496e8cfd001fc049217d6.jpg,320,320,0.5925,0.9325,0.5525,0.5385,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\293088ceca2743ce43d165d5358fc1832a1e6fc7.jpg
141,10000047396313,AAFOjmk4AOWGexecDTURw9I6,BQ060 / A350,Wholesale Model A350 Knit Lace-Up Casual Walking Shoes Lightweight Rubber-Plastic Sole Sneakers EU 35-45,approved,Y,3,https://sc04.alicdn.com/kf/Sa405877c023d4ce593fcf876d46ccf5ac.jpg,320,320,0.575,0.9275,0.5333,0.5221,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\057b972b988d2f1040c6cf26312d0f7296882da6.jpg
141,10000047396313,AAFOjmk4AOWGexecDTURw9I6,BQ060 / A350,Wholesale Model A350 Knit Lace-Up Casual Walking Shoes Lightweight Rubber-Plastic Sole Sneakers EU 35-45,approved,Y,4,https://sc04.alicdn.com/kf/S2f751fd115f74a91b7619b09c4469223l.jpg,320,320,0.57,0.9175,0.523,0.5069,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\820ecb43d952f5b91c79b8be22270876ad48274f.jpg
141,10000047396313,AAFOjmk4AOWGexecDTURw9I6,BQ060 / A350,Wholesale Model A350 Knit Lace-Up Casual Walking Shoes Lightweight Rubber-Plastic Sole Sneakers EU 35-45,approved,Y,5,https://sc04.alicdn.com/kf/S2d54dbc1f3a5417e9b5a063988baf7b1E.jpg,320,320,0.9,0.9175,0.8257,0.2968,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\97129ec68035d56e1eaef43ab522cf0e15d78db5.jpg
141,10000047396313,AAFOjmk4AOWGexecDTURw9I6,BQ060 / A350,Wholesale Model A350 Knit Lace-Up Casual Walking Shoes Lightweight Rubber-Plastic Sole Sneakers EU 35-45,approved,Y,6,https://sc04.alicdn.com/kf/S464cf648eb5e49e1a5a89e41d0196f370.jpg,320,320,0.88,0.9175,0.8074,0.8002,,,EDGE_GRAPHIC_OR_DARK_BACKGROUND,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\3234d01588633dadb624a65821429cca254ce74f.jpg
142,10000047307924,AAEzjmk4AOWGexecDTURwnt3,BQ053 / 1888,Wholesale Model 1888 High Top Knit Sock Sneakers PU Segmented Sole Casual Shoes with Fleece Option,approved,Y,1,https://sc04.alicdn.com/kf/S3f07ad641cee4739a8aa8c5b564eec663.jpg,320,320,0.9175,0.685,0.6285,0.3984,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\33c42390363ee33251008aacb9b12064bec99a12.jpg
142,10000047307924,AAEzjmk4AOWGexecDTURwnt3,BQ053 / 1888,Wholesale Model 1888 High Top Knit Sock Sneakers PU Segmented Sole Casual Shoes with Fleece Option,approved,Y,2,https://sc04.alicdn.com/kf/See85439c5acd43e4a022b42fcbf092664.jpg,320,320,0.91,0.675,0.6142,0.3881,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\f48ce27d5eefa9be6e88ce7787787793f773a001.jpg
142,10000047307924,AAEzjmk4AOWGexecDTURwnt3,BQ053 / 1888,Wholesale Model 1888 High Top Knit Sock Sneakers PU Segmented Sole Casual Shoes with Fleece Option,approved,Y,3,https://sc04.alicdn.com/kf/S4e8f60302524413691fb80ceb0107ffap.jpg,320,320,0.955,0.955,0.912,0.8498,,,EDGE_GRAPHIC_OR_DARK_BACKGROUND,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\6870218ce571c21da7e10cb20e9afdf25f8d1196.jpg
142,10000047307924,AAEzjmk4AOWGexecDTURwnt3,BQ053 / 1888,Wholesale Model 1888 High Top Knit Sock Sneakers PU Segmented Sole Casual Shoes with Fleece Option,approved,Y,4,https://sc04.alicdn.com/kf/S871794a4caa94543baa410bb44861c8cw.jpg,320,320,0.955,0.955,0.912,0.9108,,,EDGE_GRAPHIC_OR_DARK_BACKGROUND,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\087c1c9e32069953d1837dd7ce5ab37c795e6f8d.jpg
142,10000047307924,AAEzjmk4AOWGexecDTURwnt3,BQ053 / 1888,Wholesale Model 1888 High Top Knit Sock Sneakers PU Segmented Sole Casual Shoes with Fleece Option,approved,Y,5,https://sc04.alicdn.com/kf/S907dc0ccab0241778cb3b153c11f9cabX.jpg,320,320,0.9,0.9175,0.8257,0.1041,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\9a62822be1d21943c82f6d24bfa0eb598fa6e8db.jpg
142,10000047307924,AAEzjmk4AOWGexecDTURwnt3,BQ053 / 1888,Wholesale Model 1888 High Top Knit Sock Sneakers PU Segmented Sole Casual Shoes with Fleece Option,approved,Y,6,https://sc04.alicdn.com/kf/Se985cbfffa69461a8604ae2385fb530bI.jpg,320,320,0.955,0.955,0.912,0.8629,,,EDGE_GRAPHIC_OR_DARK_BACKGROUND,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\93ee7bf23af682270e39d5fe1f062090eb3d0caa.jpg
143,10000043200726,AAEOjmk4AOWGexecDTURg9c1,BQ003 / R1218,Wholesale Breathable Knit Lace-Up Walking Shoes R1218 Lightweight EVA Sole Casual Sneakers OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/Aa80281e266b845c889d04fbb83aa88efb.jpg,320,320,0.8875,0.4675,0.4149,0.2363,P0_LOW_HERO_OCCUPANCY,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\aad4b5eb309c685f6dc96f7141afe3c20789f79d.jpg
