product_index,product_id,encrypted_product_id,model,title,status,display,image_position,url,width,height,occupancy_width,occupancy_height,occupancy_box_area,occupancy_ink,risk,reference_distance
120,10000047196608,AAE0jmk4AOWGexecDTURxM4j,BQ050 / A828,Wholesale Model A828 Breathable Light Weight Plastic Knit Lace-Up Casual Walking Shoes Regular Fit EU 35-45 OEM ODM,approved,Y,3,https://sc04.alicdn.com/kf/Sc7014add51b24d21ba1c5cbd1c600642x.jpg,320,320,0.73,0.5025,0.3668,0.2197,,
120,10000047196608,AAE0jmk4AOWGexecDTURxM4j,BQ050 / A828,Wholesale Model A828 Breathable Light Weight Plastic Knit Lace-Up Casual Walking Shoes Regular Fit EU 35-45 OEM ODM,approved,Y,4,https://sc04.alicdn.com/kf/S3fb4bf8a68e74ff8822d93d9f378633c1.jpg,320,320,0.9,0.88,0.792,0.5199,,
120,10000047196608,AAE0jmk4AOWGexecDTURxM4j,BQ050 / A828,Wholesale Model A828 Breathable Light Weight Plastic Knit Lace-Up Casual Walking Shoes Regular Fit EU 35-45 OEM ODM,approved,Y,5,https://sc04.alicdn.com/kf/S1b56f85e9aba451b8723241c731566d43.jpg,320,320,0.9,0.9175,0.8257,0.1468,,
120,10000047196608,AAE0jmk4AOWGexecDTURxM4j,BQ050 / A828,Wholesale Model A828 Breathable Light Weight Plastic Knit Lace-Up Casual Walking Shoes Regular Fit EU 35-45 OEM ODM,approved,Y,6,https://sc04.alicdn.com/kf/Sd48864ddf28a48728fe02b7d7eef9977T.jpg,320,320,0.875,0.86,0.7525,0.5525,,
121,10000044034049,AAGEjmk4AOWGexecDTURlI_i,BQ-017,2026 New Quilted Knit Lace-Up Walking Shoes A008 Solid Mesh Lining Breathable Chunky Sole Spring OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/Sd8b91d9d23da4c1f9bbf1de834915838l.jpg,320,320,0.7425,0.4075,0.3026,0.1841,P0_LOW_HERO_OCCUPANCY,
121,10000044034049,AAGEjmk4AOWGexecDTURlI_i,BQ-017,2026 New Quilted Knit Lace-Up Walking Shoes A008 Solid Mesh Lining Breathable Chunky Sole Spring OEM ODM,approved,Y,2,https://sc04.alicdn.com/kf/S594d43f9767a4f609f58dfb7e9e2c33fO.jpg,320,320,0.8775,0.8425,0.7393,0.5407,,
121,10000044034049,AAGEjmk4AOWGexecDTURlI_i,BQ-017,2026 New Quilted Knit Lace-Up Walking Shoes A008 Solid Mesh Lining Breathable Chunky Sole Spring OEM ODM,approved,Y,3,https://sc04.alicdn.com/kf/S4361d67d8a2543889bb91401c106f233v.jpg,320,320,0.7175,0.8425,0.6045,0.3344,,
121,10000044034049,AAGEjmk4AOWGexecDTURlI_i,BQ-017,2026 New Quilted Knit Lace-Up Walking Shoes A008 Solid Mesh Lining Breathable Chunky Sole Spring OEM ODM,approved,Y,4,https://sc04.alicdn.com/kf/S73d644150efe4ceb8c48e78459117f8fS.jpg,320,320,0.8775,0.8425,0.7393,0.5443,,
121,10000044034049,AAGEjmk4AOWGexecDTURlI_i,BQ-017,2026 New Quilted Knit Lace-Up Walking Shoes A008 Solid Mesh Lining Breathable Chunky Sole Spring OEM ODM,approved,Y,5,https://sc04.alicdn.com/kf/Sbd323c45e0b04ab79f27caebdb95191dy.jpg,320,320,0.7475,0.8425,0.6298,0.1371,,
121,10000044034049,AAGEjmk4AOWGexecDTURlI_i,BQ-017,2026 New Quilted Knit Lace-Up Walking Shoes A008 Solid Mesh Lining Breathable Chunky Sole Spring OEM ODM,approved,Y,6,https://sc04.alicdn.com/kf/Sdcec127d16ec447c8c0ba40309199a4bQ.jpg,320,320,0.7175,0.8425,0.6045,0.334,,
122,1601839050756,AAH3jmk4AOWGex-cDVm1ijfn,BQ030 / A811,Wholesale Kids Knit Textile Lace-Up Walking Shoes A811 EU 31-40 OEM ODM Light Weight Anti-Slip Comfort Mesh Solid Spring Autumn,approved,Y,1,https://sc04.alicdn.com/kf/H0d561d1c2bca4f9eb2ce69e9ea8a347eb.jpg,320,320,0.7375,0.4075,0.3005,0.18,P0_LOW_HERO_OCCUPANCY,
122,1601839050756,AAH3jmk4AOWGex-cDVm1ijfn,BQ030 / A811,Wholesale Kids Knit Textile Lace-Up Walking Shoes A811 EU 31-40 OEM ODM Light Weight Anti-Slip Comfort Mesh Solid Spring Autumn,approved,Y,2,https://sc04.alicdn.com/kf/Hbae4a37ad0184a278ce92dd2975b0be6s.jpg,,,,,,,DOWNLOAD_ERROR:URLError,
122,1601839050756,AAH3jmk4AOWGex-cDVm1ijfn,BQ030 / A811,Wholesale Kids Knit Textile Lace-Up Walking Shoes A811 EU 31-40 OEM ODM Light Weight Anti-Slip Comfort Mesh Solid Spring Autumn,approved,Y,3,https://sc04.alicdn.com/kf/H07698e973b8f47da91f7022ec34714f4h.jpg,320,320,0.7175,0.8425,0.6045,0.3259,,
122,1601839050756,AAH3jmk4AOWGex-cDVm1ijfn,BQ030 / A811,Wholesale Kids Knit Textile Lace-Up Walking Shoes A811 EU 31-40 OEM ODM Light Weight Anti-Slip Comfort Mesh Solid Spring Autumn,approved,Y,4,https://sc04.alicdn.com/kf/Hdeda5276d578430f8ef4072e0eac94b1U.jpg,320,320,0.8775,0.8425,0.7393,0.5222,,
122,1601839050756,AAH3jmk4AOWGex-cDVm1ijfn,BQ030 / A811,Wholesale Kids Knit Textile Lace-Up Walking Shoes A811 EU 31-40 OEM ODM Light Weight Anti-Slip Comfort Mesh Solid Spring Autumn,approved,Y,5,https://sc04.alicdn.com/kf/Hb34c71c46d90481fbcd75a0c5bd8835a2.jpg,320,320,0.745,0.8425,0.6277,0.0703,,
122,1601839050756,AAH3jmk4AOWGex-cDVm1ijfn,BQ030 / A811,Wholesale Kids Knit Textile Lace-Up Walking Shoes A811 EU 31-40 OEM ODM Light Weight Anti-Slip Comfort Mesh Solid Spring Autumn,approved,Y,6,https://sc04.alicdn.com/kf/H3855bb2443ea4d63a16833f4518d7d59R.jpg,320,320,0.7125,0.8425,0.6003,0.1544,,
123,1601838963947,AAG-jmk4AOWGex-cDVm1jNsI,BQ-021,2026 New All Black Slip-On Knit Walking Shoes BQ-021 Honeycomb Mesh Breathable Wave Sole Lightweight Sneakers OEM Spring/Autumn,approved,Y,1,https://sc04.alicdn.com/kf/H411571dab29041a5bb0cf765e10949e18.jpg,320,320,0.7425,0.3275,0.2432,0.1603,P0_LOW_HERO_OCCUPANCY,
123,1601838963947,AAG-jmk4AOWGex-cDVm1jNsI,BQ-021,2026 New All Black Slip-On Knit Walking Shoes BQ-021 Honeycomb Mesh Breathable Wave Sole Lightweight Sneakers OEM Spring/Autumn,approved,Y,2,https://sc04.alicdn.com/kf/H1fa6851e2a9342ba9816ccadd7682978r.jpg,320,320,0.81,0.8425,0.6824,0.1906,,
123,1601838963947,AAG-jmk4AOWGex-cDVm1jNsI,BQ-021,2026 New All Black Slip-On Knit Walking Shoes BQ-021 Honeycomb Mesh Breathable Wave Sole Lightweight Sneakers OEM Spring/Autumn,approved,Y,3,https://sc04.alicdn.com/kf/Ha005bfd6914a4a03b23bb24f2be5ae81k.jpg,320,320,0.7175,0.8425,0.6045,0.305,,
123,1601838963947,AAG-jmk4AOWGex-cDVm1jNsI,BQ-021,2026 New All Black Slip-On Knit Walking Shoes BQ-021 Honeycomb Mesh Breathable Wave Sole Lightweight Sneakers OEM Spring/Autumn,approved,Y,4,https://sc04.alicdn.com/kf/H6eb3da46920244bfbb9c1b0619c4ca0fw.jpg,320,320,0.8025,0.8425,0.6761,0.0862,,
123,1601838963947,AAG-jmk4AOWGex-cDVm1jNsI,BQ-021,2026 New All Black Slip-On Knit Walking Shoes BQ-021 Honeycomb Mesh Breathable Wave Sole Lightweight Sneakers OEM Spring/Autumn,approved,Y,5,https://sc04.alicdn.com/kf/H27d39133739d4234832429dadeb2e348f.jpg,320,320,0.7375,0.8425,0.6213,0.0734,,
123,1601838963947,AAG-jmk4AOWGex-cDVm1jNsI,BQ-021,2026 New All Black Slip-On Knit Walking Shoes BQ-021 Honeycomb Mesh Breathable Wave Sole Lightweight Sneakers OEM Spring/Autumn,approved,Y,6,https://sc04.alicdn.com/kf/Hca0bcb3d30b24a6ba9db128f76c523b5E.jpg,320,320,0.7175,0.8425,0.6045,0.2601,,
124,10000047175212,AAEDjmk4AOWGexecDTURxHHP,BQ043 / 8008,Wholesale Model 8008 Knit Lace-Up Round Toe Chunky Sole EVA Midsole Walking Shoes Regular Fit EU 35-45 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/S1e32ef9d6c2d4a1c8eebe11dddd5987fl.png,320,320,0.84,0.6325,0.5313,0.2839,,
124,10000047175212,AAEDjmk4AOWGexecDTURxHHP,BQ043 / 8008,Wholesale Model 8008 Knit Lace-Up Round Toe Chunky Sole EVA Midsole Walking Shoes Regular Fit EU 35-45 OEM ODM,approved,Y,2,https://sc04.alicdn.com/kf/Sb264bcd95ae64f4aab0fa52b32ed7ef23.jpg,320,320,0.955,0.82,0.7831,0.7752,,
124,10000047175212,AAEDjmk4AOWGexecDTURxHHP,BQ043 / 8008,Wholesale Model 8008 Knit Lace-Up Round Toe Chunky Sole EVA Midsole Walking Shoes Regular Fit EU 35-45 OEM ODM,approved,Y,3,https://sc04.alicdn.com/kf/S1fc61bef8d254690ab9fa842a85fff11T.jpg,320,320,0.83,0.74,0.6142,0.5882,,
124,10000047175212,AAEDjmk4AOWGexecDTURxHHP,BQ043 / 8008,Wholesale Model 8008 Knit Lace-Up Round Toe Chunky Sole EVA Midsole Walking Shoes Regular Fit EU 35-45 OEM ODM,approved,Y,4,https://sc04.alicdn.com/kf/S2ca41bb9de1e48039358ac190497a87eB.jpg,320,320,0.83,0.74,0.6142,0.5938,,
124,10000047175212,AAEDjmk4AOWGexecDTURxHHP,BQ043 / 8008,Wholesale Model 8008 Knit Lace-Up Round Toe Chunky Sole EVA Midsole Walking Shoes Regular Fit EU 35-45 OEM ODM,approved,Y,5,https://sc04.alicdn.com/kf/Sb3f4ddd73fee48cc85b0f1936481b3b85.jpg,320,320,0.9,0.9175,0.8257,0.199,,
124,10000047175212,AAEDjmk4AOWGexecDTURxHHP,BQ043 / 8008,Wholesale Model 8008 Knit Lace-Up Round Toe Chunky Sole EVA Midsole Walking Shoes Regular Fit EU 35-45 OEM ODM,approved,Y,6,https://sc04.alicdn.com/kf/S57ba482d4bc14ad29e76faa1cddf8539t.jpg,320,320,0.83,0.74,0.6142,0.6018,,
125,1601924792152,AAG1jmk4AOWGex-cDVm6rni7,BQ040 / 1689,Wholesale Knit Slip-On Walking Shoes Mesh Lining MD Foam Segmented Sole Lightweight Casual Sneakers for Men,approved,Y,1,https://sc04.alicdn.com/kf/H19cb6d0461b04bde8f7f60ef6327c775b.jpg,320,320,0.95,0.5125,0.4869,0.291,,
125,1601924792152,AAG1jmk4AOWGex-cDVm6rni7,BQ040 / 1689,Wholesale Knit Slip-On Walking Shoes Mesh Lining MD Foam Segmented Sole Lightweight Casual Sneakers for Men,approved,Y,2,https://sc04.alicdn.com/kf/Hac2b025021734ae484317663af06bb3fH.jpg,320,320,0.8675,0.91,0.7894,0.7376,,
125,1601924792152,AAG1jmk4AOWGex-cDVm6rni7,BQ040 / 1689,Wholesale Knit Slip-On Walking Shoes Mesh Lining MD Foam Segmented Sole Lightweight Casual Sneakers for Men,approved,Y,3,https://sc04.alicdn.com/kf/H681b2320fc324771ac97f559c9897159V.jpg,320,320,0.7775,0.9175,0.7134,0.5693,,
125,1601924792152,AAG1jmk4AOWGex-cDVm6rni7,BQ040 / 1689,Wholesale Knit Slip-On Walking Shoes Mesh Lining MD Foam Segmented Sole Lightweight Casual Sneakers for Men,approved,Y,4,https://sc04.alicdn.com/kf/Hd9620e38e7f14918b47d1c2bc2bc668db.jpg,320,320,0.755,0.92,0.6946,0.6307,,
125,1601924792152,AAG1jmk4AOWGex-cDVm6rni7,BQ040 / 1689,Wholesale Knit Slip-On Walking Shoes Mesh Lining MD Foam Segmented Sole Lightweight Casual Sneakers for Men,approved,Y,5,https://sc04.alicdn.com/kf/H86a8f02c3112461481d6f4f6cea35b81n.jpg,320,320,0.9,0.9175,0.8257,0.1803,,
125,1601924792152,AAG1jmk4AOWGex-cDVm6rni7,BQ040 / 1689,Wholesale Knit Slip-On Walking Shoes Mesh Lining MD Foam Segmented Sole Lightweight Casual Sneakers for Men,approved,Y,6,https://sc04.alicdn.com/kf/H8a562ec2d7024067a4ff5da7b0061ad5Q.jpg,320,320,0.955,0.84,0.8022,0.6139,,
126,10000047198577,AAGrjmk4AOWGexecDTURxNaS,BQ048 / A212,Wholesale Model A212 Light Weight Breathable Knit Slip-On Walking Shoes with Plastic Outsole and Fleece Option EU 35-45,approved,Y,1,https://sc04.alicdn.com/kf/S1905787b5c5b40a994ccb0f3036825eb6.jpg,320,320,0.9525,0.8275,0.7882,0.7815,,
126,10000047198577,AAGrjmk4AOWGexecDTURxNaS,BQ048 / A212,Wholesale Model A212 Light Weight Breathable Knit Slip-On Walking Shoes with Plastic Outsole and Fleece Option EU 35-45,approved,Y,2,https://sc04.alicdn.com/kf/S2e182987b56445148838b8e8df6739cc7.jpg,320,320,0.7975,0.8475,0.6759,0.6475,,
126,10000047198577,AAGrjmk4AOWGexecDTURxNaS,BQ048 / A212,Wholesale Model A212 Light Weight Breathable Knit Slip-On Walking Shoes with Plastic Outsole and Fleece Option EU 35-45,approved,Y,3,https://sc04.alicdn.com/kf/Sefd5a8e497b742ebafba74517512dd40O.jpg,320,320,0.95,0.745,0.7077,0.6614,,
126,10000047198577,AAGrjmk4AOWGexecDTURxNaS,BQ048 / A212,Wholesale Model A212 Light Weight Breathable Knit Slip-On Walking Shoes with Plastic Outsole and Fleece Option EU 35-45,approved,Y,4,https://sc04.alicdn.com/kf/S3dc980dbe39440519f673ef33f239953l.jpg,320,320,0.95,0.825,0.7837,0.5859,,
126,10000047198577,AAGrjmk4AOWGexecDTURxNaS,BQ048 / A212,Wholesale Model A212 Light Weight Breathable Knit Slip-On Walking Shoes with Plastic Outsole and Fleece Option EU 35-45,approved,Y,5,https://sc04.alicdn.com/kf/S45c68598bb844d58b6b26b2426d71418z.jpg,320,320,0.9,0.9175,0.8257,0.2519,,
126,10000047198577,AAGrjmk4AOWGexecDTURxNaS,BQ048 / A212,Wholesale Model A212 Light Weight Breathable Knit Slip-On Walking Shoes with Plastic Outsole and Fleece Option EU 35-45,approved,Y,6,https://sc04.alicdn.com/kf/Sc08d458f052a4d23a4a65f0558963b5e7.jpg,320,320,0.8175,0.8675,0.7092,0.5707,,
127,10000046705043,AAF6jmk4AOWGexecDTURvU5w,BQ-035 / A001,Wholesale Men's Knit Backless Slip-On Mule Shoes Breathable Anti-Slip Mesh Lining Lightweight Casual Walking Clogs Spring Autumn,approved,Y,1,https://sc04.alicdn.com/kf/Sf105e67cde4c4a1990dd639442eb5d55w.jpg,320,320,0.8475,0.7725,0.6547,0.6546,,
127,10000046705043,AAF6jmk4AOWGexecDTURvU5w,BQ-035 / A001,Wholesale Men's Knit Backless Slip-On Mule Shoes Breathable Anti-Slip Mesh Lining Lightweight Casual Walking Clogs Spring Autumn,approved,Y,2,https://sc04.alicdn.com/kf/S9f74d79908684c2aa2696d043ea28866t.jpg,320,320,0.955,0.8375,0.7998,0.7925,,
127,10000046705043,AAF6jmk4AOWGexecDTURvU5w,BQ-035 / A001,Wholesale Men's Knit Backless Slip-On Mule Shoes Breathable Anti-Slip Mesh Lining Lightweight Casual Walking Clogs Spring Autumn,approved,Y,3,https://sc04.alicdn.com/kf/Saedff14d98a048f5b88c980a26d6f1c1D.jpg,320,320,0.955,0.875,0.8356,0.8117,,
127,10000046705043,AAF6jmk4AOWGexecDTURvU5w,BQ-035 / A001,Wholesale Men's Knit Backless Slip-On Mule Shoes Breathable Anti-Slip Mesh Lining Lightweight Casual Walking Clogs Spring Autumn,approved,Y,4,https://sc04.alicdn.com/kf/S9d6e20b656b04e09bc70124353956006l.jpg,320,320,0.955,0.8625,0.8237,0.8072,,
127,10000046705043,AAF6jmk4AOWGexecDTURvU5w,BQ-035 / A001,Wholesale Men's Knit Backless Slip-On Mule Shoes Breathable Anti-Slip Mesh Lining Lightweight Casual Walking Clogs Spring Autumn,approved,Y,5,https://sc04.alicdn.com/kf/S26c53fd863a246ec9367d746ed890eabs.jpg,320,320,0.595,0.9175,0.5459,0.1432,,
127,10000046705043,AAF6jmk4AOWGexecDTURvU5w,BQ-035 / A001,Wholesale Men's Knit Backless Slip-On Mule Shoes Breathable Anti-Slip Mesh Lining Lightweight Casual Walking Clogs Spring Autumn,approved,Y,6,https://sc04.alicdn.com/kf/Scf3444c6e97b471d9773b6d22e785e96J.jpg,320,320,0.93,0.8425,0.7835,0.7664,,
128,1601924292931,AAEAjmk4AOWGex-cDVm6puag,BQ036 / 8025,Wholesale High Top Knit Sock Sneakers Slip-On EVA Sole Mesh Lining Casual Walking Shoes for Men and Women,approved,Y,1,https://sc04.alicdn.com/kf/Hea345f09c7b2434583c9f1ba36a8fe52j.jpg,320,320,0.9,0.715,0.6435,0.611,,
128,1601924292931,AAEAjmk4AOWGex-cDVm6puag,BQ036 / 8025,Wholesale High Top Knit Sock Sneakers Slip-On EVA Sole Mesh Lining Casual Walking Shoes for Men and Women,approved,Y,2,https://sc04.alicdn.com/kf/H352302f6bb534a4bb06fc22f3a57cc55Z.jpg,320,320,0.905,0.645,0.5837,0.5567,,
128,1601924292931,AAEAjmk4AOWGex-cDVm6puag,BQ036 / 8025,Wholesale High Top Knit Sock Sneakers Slip-On EVA Sole Mesh Lining Casual Walking Shoes for Men and Women,approved,Y,3,https://sc04.alicdn.com/kf/H77c20405b2de4ddf925d707cc059140dJ.jpg,320,320,0.9,0.715,0.6435,0.627,,
128,1601924292931,AAEAjmk4AOWGex-cDVm6puag,BQ036 / 8025,Wholesale High Top Knit Sock Sneakers Slip-On EVA Sole Mesh Lining Casual Walking Shoes for Men and Women,approved,Y,4,https://sc04.alicdn.com/kf/Hdac795b310a649b3b579040158d15b10q.jpg,320,320,0.9,0.8025,0.7222,0.6837,,
128,1601924292931,AAEAjmk4AOWGex-cDVm6puag,BQ036 / 8025,Wholesale High Top Knit Sock Sneakers Slip-On EVA Sole Mesh Lining Casual Walking Shoes for Men and Women,approved,Y,5,https://sc04.alicdn.com/kf/Haa7ec06e23c948a68c444e376c065215s.jpg,320,320,0.595,0.9175,0.5459,0.1275,,
128,1601924292931,AAEAjmk4AOWGex-cDVm6puag,BQ036 / 8025,Wholesale High Top Knit Sock Sneakers Slip-On EVA Sole Mesh Lining Casual Walking Shoes for Men and Women,approved,Y,6,https://sc04.alicdn.com/kf/H54fec394f9f84edf92cc69d318f605f2w.jpg,320,320,0.9,0.765,0.6885,0.6545,,
129,1601839105416,AAFHjmk4AOWGex-cDVm1iwJr,BQ028 / 7212,Wholesale Light Weight Breathable Knit Textile Slip-On Biscuit Sole Casual Shoes Spring Autumn 7212 EU 35-45 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/Sd6a3d1c80bd440bbb5a814d29fe4a750r.jpg,320,320,1.0,1.0,1.0,0.9703,,
129,1601839105416,AAFHjmk4AOWGex-cDVm1iwJr,BQ028 / 7212,Wholesale Light Weight Breathable Knit Textile Slip-On Biscuit Sole Casual Shoes Spring Autumn 7212 EU 35-45 OEM ODM,approved,Y,2,https://sc04.alicdn.com/kf/Se1b266670a0e495aa7b98256339d9d6f4.jpg,320,320,0.8775,0.8425,0.7393,0.4932,,
129,1601839105416,AAFHjmk4AOWGex-cDVm1iwJr,BQ028 / 7212,Wholesale Light Weight Breathable Knit Textile Slip-On Biscuit Sole Casual Shoes Spring Autumn 7212 EU 35-45 OEM ODM,approved,Y,3,https://sc04.alicdn.com/kf/H2075212347a3493cbc7d073eea1a589bx.jpg,320,320,0.8775,0.8425,0.7393,0.5361,,
129,1601839105416,AAFHjmk4AOWGex-cDVm1iwJr,BQ028 / 7212,Wholesale Light Weight Breathable Knit Textile Slip-On Biscuit Sole Casual Shoes Spring Autumn 7212 EU 35-45 OEM ODM,approved,Y,4,https://sc04.alicdn.com/kf/H705e697e35024ecaa16f7d40aadc2ce2X.jpg,320,320,0.8775,0.8425,0.7393,0.437,,
129,1601839105416,AAFHjmk4AOWGex-cDVm1iwJr,BQ028 / 7212,Wholesale Light Weight Breathable Knit Textile Slip-On Biscuit Sole Casual Shoes Spring Autumn 7212 EU 35-45 OEM ODM,approved,Y,5,https://sc04.alicdn.com/kf/H51a5f6dacbcf4932893111c0f39e7df5T.jpg,320,320,0.87,0.84,0.7308,0.1226,,
129,1601839105416,AAFHjmk4AOWGex-cDVm1iwJr,BQ028 / 7212,Wholesale Light Weight Breathable Knit Textile Slip-On Biscuit Sole Casual Shoes Spring Autumn 7212 EU 35-45 OEM ODM,approved,Y,6,https://sc04.alicdn.com/kf/H0102c4eb59dc4650b12b33e9474414bdc.jpg,320,320,0.7225,0.8425,0.6087,0.3495,,
130,10000044041008,AAGKjmk4AOWGexecDTURlKTT,BQ-019,2026 New Solid Spring Autumn Breathable Knit Lace-Up Walking Shoes Honeycomb Mesh Chunky Cloud Sole Sneakers OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/Sd80709b3f6244fea9417ae1480c33a4dA.jpg,320,320,0.74,0.46,0.3404,0.2163,P0_LOW_HERO_OCCUPANCY,
130,10000044041008,AAGKjmk4AOWGexecDTURlKTT,BQ-019,2026 New Solid Spring Autumn Breathable Knit Lace-Up Walking Shoes Honeycomb Mesh Chunky Cloud Sole Sneakers OEM ODM,approved,Y,2,https://sc04.alicdn.com/kf/S5ba9ab674b96413abe42a759ea44a379a.jpg,320,320,0.795,0.8425,0.6698,0.2407,,
130,10000044041008,AAGKjmk4AOWGexecDTURlKTT,BQ-019,2026 New Solid Spring Autumn Breathable Knit Lace-Up Walking Shoes Honeycomb Mesh Chunky Cloud Sole Sneakers OEM ODM,approved,Y,3,https://sc04.alicdn.com/kf/Sb0bd3886fa2641518a7967a99a0e85a5T.jpg,320,320,0.7175,0.8425,0.6045,0.3217,,
130,10000044041008,AAGKjmk4AOWGexecDTURlKTT,BQ-019,2026 New Solid Spring Autumn Breathable Knit Lace-Up Walking Shoes Honeycomb Mesh Chunky Cloud Sole Sneakers OEM ODM,approved,Y,4,https://sc04.alicdn.com/kf/Sd1fbc4cd466c4ad597bfad8eec7f37519.jpg,320,320,0.8775,0.8425,0.7393,0.5423,,
130,10000044041008,AAGKjmk4AOWGexecDTURlKTT,BQ-019,2026 New Solid Spring Autumn Breathable Knit Lace-Up Walking Shoes Honeycomb Mesh Chunky Cloud Sole Sneakers OEM ODM,approved,Y,5,https://sc04.alicdn.com/kf/Sd5481f66b86b441f8fb78d34a1fe5c21A.jpg,320,320,0.7475,0.8425,0.6298,0.0846,,
130,10000044041008,AAGKjmk4AOWGexecDTURlKTT,BQ-019,2026 New Solid Spring Autumn Breathable Knit Lace-Up Walking Shoes Honeycomb Mesh Chunky Cloud Sole Sneakers OEM ODM,approved,Y,6,https://sc04.alicdn.com/kf/S6a6b7804b3784eaaae7f299305a4f4b9z.jpg,320,320,0.7175,0.8425,0.6045,0.3345,,
131,10000044011929,AAFDjmk4AOWGexecDTURlDZ6,BQ026 / T5828,Wholesale Solid Light Weight Anti-Slip Comfort Lace-Up Walking Shoes T5828 Spring Autumn Casual Shoes OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/S26fbe73b25f64bcca29fd408b33f9069k.jpg,320,320,0.8175,0.36,0.2943,0.1953,P0_LOW_HERO_OCCUPANCY,
131,10000044011929,AAFDjmk4AOWGexecDTURlDZ6,BQ026 / T5828,Wholesale Solid Light Weight Anti-Slip Comfort Lace-Up Walking Shoes T5828 Spring Autumn Casual Shoes OEM ODM,approved,Y,2,https://sc04.alicdn.com/kf/S1b1b96c084144ae7b580cf1e81e6d481A.jpg,320,320,0.85,0.8425,0.7161,0.2286,,
131,10000044011929,AAFDjmk4AOWGexecDTURlDZ6,BQ026 / T5828,Wholesale Solid Light Weight Anti-Slip Comfort Lace-Up Walking Shoes T5828 Spring Autumn Casual Shoes OEM ODM,approved,Y,3,https://sc04.alicdn.com/kf/S8776004951824f1aa49d9ce2ecb207605.jpg,320,320,0.7,0.8425,0.5897,0.1097,,
131,10000044011929,AAFDjmk4AOWGexecDTURlDZ6,BQ026 / T5828,Wholesale Solid Light Weight Anti-Slip Comfort Lace-Up Walking Shoes T5828 Spring Autumn Casual Shoes OEM ODM,approved,Y,4,https://sc04.alicdn.com/kf/Sbd080162d58946408931fa71da5afad7n.jpg,320,320,0.845,0.8425,0.7119,0.2239,,
131,10000044011929,AAFDjmk4AOWGexecDTURlDZ6,BQ026 / T5828,Wholesale Solid Light Weight Anti-Slip Comfort Lace-Up Walking Shoes T5828 Spring Autumn Casual Shoes OEM ODM,approved,Y,5,https://sc04.alicdn.com/kf/S2d6aac244d86412ca4f0df2c25574a77h.jpg,320,320,0.7425,0.8425,0.6256,0.0642,,
131,10000044011929,AAFDjmk4AOWGexecDTURlDZ6,BQ026 / T5828,Wholesale Solid Light Weight Anti-Slip Comfort Lace-Up Walking Shoes T5828 Spring Autumn Casual Shoes OEM ODM,approved,Y,6,https://sc04.alicdn.com/kf/Se0d3acd1ff404b0ca2e94a9d2ea1672ff.jpg,320,320,0.7,0.8425,0.5897,0.1208,,
132,1601839062659,AAESjmk4AOWGex-cDVm1illg,BQ029 / A025,Wholesale High Top Knit Textile Slip-On Walking Shoes Breathable Anti-Slip Comfort Spring Autumn A025 EU 35-45 OEM ODM,approved,Y,1,https://sc04.alicdn.com/kf/Ha19e109c3cdf4ea591c4f459142fdca4C.jpg,320,320,0.665,0.565,0.3757,0.2004,,
132,1601839062659,AAESjmk4AOWGex-cDVm1illg,BQ029 / A025,Wholesale High Top Knit Textile Slip-On Walking Shoes Breathable Anti-Slip Comfort Spring Autumn A025 EU 35-45 OEM ODM,approved,Y,2,https://sc04.alicdn.com/kf/Ha3f2794c031d4451b43cb752850a9744S.jpg,320,320,0.8775,0.8425,0.7393,0.5253,,
132,1601839062659,AAESjmk4AOWGex-cDVm1illg,BQ029 / A025,Wholesale High Top Knit Textile Slip-On Walking Shoes Breathable Anti-Slip Comfort Spring Autumn A025 EU 35-45 OEM ODM,approved,Y,3,https://sc04.alicdn.com/kf/Hfa50d261da1545c882de597704d94dcfb.jpg,320,320,0.7175,0.8425,0.6045,0.3312,,
132,1601839062659,AAESjmk4AOWGex-cDVm1illg,BQ029 / A025,Wholesale High Top Knit Textile Slip-On Walking Shoes Breathable Anti-Slip Comfort Spring Autumn A025 EU 35-45 OEM ODM,approved,Y,4,https://sc04.alicdn.com/kf/Hea9dd936b673411b95459b623dc1e271t.jpg,320,320,0.8775,0.8425,0.7393,0.5266,,
132,1601839062659,AAESjmk4AOWGex-cDVm1illg,BQ029 / A025,Wholesale High Top Knit Textile Slip-On Walking Shoes Breathable Anti-Slip Comfort Spring Autumn A025 EU 35-45 OEM ODM,approved,Y,5,https://sc04.alicdn.com/kf/H3825b9aebe2c4038bfb3b004764916ce5.jpg,320,320,0.7375,0.8425,0.6213,0.0553,,
132,1601839062659,AAESjmk4AOWGex-cDVm1illg,BQ029 / A025,Wholesale High Top Knit Textile Slip-On Walking Shoes Breathable Anti-Slip Comfort Spring Autumn A025 EU 35-45 OEM ODM,approved,Y,6,https://sc04.alicdn.com/kf/H9e3a803fe2f943fc9afea80ce45fe284L.jpg,320,320,0.7175,0.8425,0.6045,0.3386,,
