productId,encryptedProductId,apiReadOk,apiReadError,title,modelNumber,categoryId,categoryName,status,display,mainImageCount,skuColorCount,skuColors,skuSizeCount,skuSizes,skuTotalCount,detailType,productDetailImageCount,companyImageCount,video,fobMinPrice,fobMaxPrice,currency,moq,unit,leadTime100Pairs,package,badUrlCount,badUrls,url,gmtModified
10000047356491,AAEnjmk4AOWGexecDTURwz2o,True,,Wholesale Model AA811 Breathable Knit Lace-Up Walking Shoes Lightweight Cushion Sole Casual Sneakers EU 35-45,BQ061 / AA811,201334413,Breathable Lace-Up Walking Shoes,approved,Y,6,4,Floating Gold | Plant Grey | Spring Green | Cool White,11,35 | 37 | 38 | 39 | 40 | 44 | 45 | 36 | 41 | 42 | 43,44,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Model-AA811-Breathable-Knit-Lace_10000047356491.html,2026-09-05 00:26:58
10000047307924,AAEzjmk4AOWGexecDTURwnt3,True,,Wholesale Model 1888 High Top Knit Sock Sneakers PU Segmented Sole Casual Shoes with Fleece Option,BQ053 / 1888,201334413,High Top & Sock Sneakers,approved,Y,6,4,Black/White Fleece | All Black Fleece | All Black | Black/White,11,42 | 41 | 40 | 39 | 35 | 45 | 44 | 43 | 38 | 37 | 36,44,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Model-1888-High-Top-Knit_10000047307924.html,2026-09-05 00:26:32
10000043200726,AAEOjmk4AOWGexecDTURg9c1,True,,Wholesale Breathable Knit Lace-Up Walking Shoes R1218 Lightweight EVA Sole Casual Sneakers OEM ODM,BQ003 / R1218,201334413,,approved,Y,6,5,Grey | Pink | Black White | All Black | White,11,35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45,55,STRUCTURED,6,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Breathable-Knit-Lace-Up-Walking_10000043200726.html,2026-09-05 00:09:29
10000047166193,AAEqjmk4AOWGexecDTURxFUS,True,,Wholesale Model 206 Knit Lace-Up Walking Shoes Regular Fit Casual Sneakers EU 35-45 OEM ODM,BQ042 / 206,201334413,,approved,Y,6,3,Black/White | All Black | Beige,11,EU 37 | EU 38 | EU 39 | EU 40 | EU 41 | EU 42 | EU 43 | EU 44 | EU 35 | EU 36 | EU 45,33,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Model-206-Knit-Lace-Up_10000047166193.html,2026-09-05 00:22:17
10000044024484,AAE_jmk4AOWGexecDTURlGVH,True,,Wholesale Low Cut Knit Textile Slip-On Walking Shoes A1689 Casual Shoes EU 35-45 OEM ODM,BQ025 / A1689,201334413,,approved,Y,6,2,Black White | All Black,11,40 | 39 | 42 | 41 | 44 | 43 | 35 | 45 | 36 | 38 | 37,22,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Low-Cut-Knit-Textile-Slip_10000044024484.html,2026-09-05 00:16:23
10000044004948,AAHbjmk4AOWGexecDTURlBG3,True,,Wholesale Soft Knit Slip-On Walking Shoes A505 Breathable Thick Sole Casual Sneakers OEM ODM,BQ023 / A505,201334413,,approved,Y,6,3,Black | Grey | Brown,11,36 | 35 | 38 | 37 | 40 | 39 | 41 | 43 | 42 | 45 | 44,33,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Soft-Knit-Slip-On-Walking_10000044004948.html,2026-09-05 00:12:31
10000044028277,AAGfjmk4AOWGexecDTURlHaW,True,,Wholesale Knit Textile Lace Detail Casual Walking Shoes K6116 OEM ODM,BQ027 / K6116,201334413,,approved,Y,6,4,Grey | Black White | Cream | Black,11,40 | 39 | 42 | 41 | 44 | 43 | 45 | 36 | 35 | 38 | 37,44,STRUCTURED,4,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Knit-Textile-Lace-Detail-Casual_10000044028277.html,2026-09-05 00:16:45
1601825070472,AAFDjmk4AOWGex-cDVm0sNpr,True,,Wholesale Slip-On Knit Walking Shoes L0017 Breathable Cushioned Lightweight Casual Sneakers OEM ODM,BQ-007,201334413,,approved,Y,6,5,White | White Khaki | Orange | Black White | All Black,11,45 | 44 | 43 | 38 | 37 | 36 | 35 | 42 | 41 | 40 | 39,55,STRUCTURED,5,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Slip-On-Knit-Walking-Shoes_1601825070472.html,2026-09-04 23:26:46
1601825074604,AAE3jmk4AOWGex-cDVm0sOpP,True,,Wholesale Breathable Mesh Athletic Walking Shoes L1026 Thick Sole Lightweight Casual Sneakers OEM ODM,BQ-009,201334413,,approved,Y,6,4,All Black | Mint Green | Black White | Orange,11,38 | 37 | 40 | 39 | 45 | 44 | 36 | 35 | 41 | 43 | 42,44,STRUCTURED,5,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Breathable-Mesh-Athletic-Walking-Shoes_1601825074604.html,2026-09-04 23:31:40
10000043201799,AAG4jmk4AOWGexecDTURg9Lk,True,,Wholesale Slip-On Knit Walking Shoes A502 Lightweight Flexible Breathable Casual Loafers OEM ODM,BQ-004,201334413,,approved,Y,6,4,Grey Black | Light Blue | Orange Black | Black White,11,37 | 36 | 39 | 38 | 35 | 45 | 44 | 41 | 40 | 43 | 42,44,STRUCTURED,5,5,not returned by product.list/get,9.09,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Slip-On-Knit-Walking-Shoes_10000043201799.html,2026-09-05 00:09:50
10000042896165,AAH4jmk4AOWGexecDTURhyzG,True,,Wholesale Extra Wide Toe Box Walking Shoes Stretch Knit Breathable Lightweight Comfort Sneakers OEM ODM,BQ-002,201334413,,approved,Y,6,3,Grey Black | Grey White | Grey Khaki,11,36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46,33,STRUCTURED,6,5,not returned by product.list/get,9.19,9.49,USD,2,Pair,,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Extra-Wide-Toe-Box-Walking_10000042896165.html,2026-09-05 00:07:59
10000042821848,AAFPjmk4AOWGexecDTURhg87,True,,Wholesale Men Wide Toe Box Slip-On Walking Shoes Breathable Stretch Knit Lightweight Casual Sneakers OEM ODM,BQ-001,201334413,,approved,Y,6,3,Black | White | Ivory,11,36 | 37 | 43 | 44 | 45 | 46 | 38 | 39 | 40 | 41 | 42,33,STRUCTURED,6,5,not returned by product.list/get,7.69,9.49,USD,2,Pair,31,not returned by product.list/get,0,,https://www.alibaba.com/product-detail/Wholesale-Men-Wide-Toe-Box-Slip_10000042821848.html,2026-09-05 00:08:07
